,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,project_name
38535,38535,38535,38535,38535,38535,38535,Public Static Method,org.apache.bcel.Const.getOperandTypeCount(int),main/java/org/apache/bcel/Const.java,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38536,38536,38536,38536,38536,38536,38536,Public Static Method,org.apache.bcel.Const.getProduceStack(int),main/java/org/apache/bcel/Const.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38537,38537,38537,38537,38537,38537,38537,Public Static Method,org.apache.bcel.Const.getShortTypeName(int),main/java/org/apache/bcel/Const.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38538,38538,38538,38538,38538,38538,38538,Public Static Method,org.apache.bcel.Const.getTypeName(int),main/java/org/apache/bcel/Const.java,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,33,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38539,38539,38539,38539,38539,38539,38539,Public Interface,org.apache.bcel.Constants,main/java/org/apache/bcel/Constants.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,,0.0,0.0,,,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,,1678.0,75.0,647.0,645.0,587.0,1146.0,,,344.0,345.0,345.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,77,0,0,0,0,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38540,38540,38540,38540,38540,38540,38540,Public Class,org.apache.bcel.CounterVisitorTestCase,test/java/org/apache/bcel/CounterVisitorTestCase.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,0.0,,0.0,0.0,,,38.0,0.0,38.0,67.0,0.0,0.0,1.0,37.0,,193.0,37.0,156.0,40.0,38.0,0.0,,,38.0,77.0,39.0,38.0,,,,,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0,0,38,38,38,38,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38541,38541,38541,38541,38541,38541,38541,Protected Method,org.apache.bcel.CounterVisitorTestCase.getTestClass(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38542,38542,38542,38542,38542,38542,38542,Public Method,org.apache.bcel.CounterVisitorTestCase.testAnnotationDefaultCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38543,38543,38543,38543,38543,38543,38543,Public Method,org.apache.bcel.CounterVisitorTestCase.testAnnotationEntryCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38544,38544,38544,38544,38544,38544,38544,Public Method,org.apache.bcel.CounterVisitorTestCase.testAnnotationsCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38545,38545,38545,38545,38545,38545,38545,Public Method,org.apache.bcel.CounterVisitorTestCase.testCodeCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38546,38546,38546,38546,38546,38546,38546,Public Method,org.apache.bcel.CounterVisitorTestCase.testCodeExceptionCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38547,38547,38547,38547,38547,38547,38547,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantClassCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38548,38548,38548,38548,38548,38548,38548,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantDoubleCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38549,38549,38549,38549,38549,38549,38549,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantFieldrefCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38550,38550,38550,38550,38550,38550,38550,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantFloatCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38551,38551,38551,38551,38551,38551,38551,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantIntegerCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38552,38552,38552,38552,38552,38552,38552,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantInterfaceMethodrefCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38553,38553,38553,38553,38553,38553,38553,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantLongCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38554,38554,38554,38554,38554,38554,38554,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantMethodrefCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38555,38555,38555,38555,38555,38555,38555,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantNameAndTypeCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38556,38556,38556,38556,38556,38556,38556,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantPoolCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38557,38557,38557,38557,38557,38557,38557,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantStringCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38558,38558,38558,38558,38558,38558,38558,Public Method,org.apache.bcel.CounterVisitorTestCase.testConstantValueCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38559,38559,38559,38559,38559,38559,38559,Public Method,org.apache.bcel.CounterVisitorTestCase.testDeprecatedCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38560,38560,38560,38560,38560,38560,38560,Public Method,org.apache.bcel.CounterVisitorTestCase.testEnclosingMethodCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38561,38561,38561,38561,38561,38561,38561,Public Method,org.apache.bcel.CounterVisitorTestCase.testExceptionTableCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38562,38562,38562,38562,38562,38562,38562,Public Method,org.apache.bcel.CounterVisitorTestCase.testFieldCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38563,38563,38563,38563,38563,38563,38563,Public Method,org.apache.bcel.CounterVisitorTestCase.testInnerClassCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38564,38564,38564,38564,38564,38564,38564,Public Method,org.apache.bcel.CounterVisitorTestCase.testInnerClassesCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38565,38565,38565,38565,38565,38565,38565,Public Method,org.apache.bcel.CounterVisitorTestCase.testJavaClassCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38566,38566,38566,38566,38566,38566,38566,Public Method,org.apache.bcel.CounterVisitorTestCase.testLineNumberCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38567,38567,38567,38567,38567,38567,38567,Public Method,org.apache.bcel.CounterVisitorTestCase.testLineNumberTableCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38568,38568,38568,38568,38568,38568,38568,Public Method,org.apache.bcel.CounterVisitorTestCase.testLocalVariableCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38569,38569,38569,38569,38569,38569,38569,Public Method,org.apache.bcel.CounterVisitorTestCase.testLocalVariableTableCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38570,38570,38570,38570,38570,38570,38570,Public Method,org.apache.bcel.CounterVisitorTestCase.testLocalVariableTypeTableCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38571,38571,38571,38571,38571,38571,38571,Public Method,org.apache.bcel.CounterVisitorTestCase.testMethodCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38572,38572,38572,38572,38572,38572,38572,Public Method,org.apache.bcel.CounterVisitorTestCase.testParameterAnnotationCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38573,38573,38573,38573,38573,38573,38573,Public Method,org.apache.bcel.CounterVisitorTestCase.testSignatureCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38574,38574,38574,38574,38574,38574,38574,Public Method,org.apache.bcel.CounterVisitorTestCase.testSourceFileCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38575,38575,38575,38575,38575,38575,38575,Public Method,org.apache.bcel.CounterVisitorTestCase.testStackMapCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38576,38576,38576,38576,38576,38576,38576,Public Method,org.apache.bcel.CounterVisitorTestCase.testStackMapEntryCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38577,38577,38577,38577,38577,38577,38577,Public Method,org.apache.bcel.CounterVisitorTestCase.testSyntheticCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38578,38578,38578,38578,38578,38578,38578,Public Method,org.apache.bcel.CounterVisitorTestCase.testUnknownCount(),test/java/org/apache/bcel/CounterVisitorTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38579,38579,38579,38579,38579,38579,38579,Public Class,org.apache.bcel.ElementValueGenTestCase,test/java/org/apache/bcel/ElementValueGenTestCase.java,1.0,1.0,1.0,1.0,13.0,0.0,10.0,2.0,1.0,15.0,0.0,,0.0,0.0,,,13.0,0.0,13.0,38.0,0.0,2.0,0.0,11.0,,194.0,12.0,145.0,68.0,100.0,39.0,,,72.0,89.0,59.0,74.0,,,,,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0,27,14,14,14,13,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38580,38580,38580,38580,38580,38580,38580,Private Method,"org.apache.bcel.ElementValueGenTestCase.checkSerialize(ElementValueGen,ConstantPoolGen)",test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,13.0,16.0,0.0,16.0,5.0,10.0,0.0,11.0,2.0,8.0,12.0,5.0,10.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,0,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38581,38581,38581,38581,38581,38581,38581,Private Method,org.apache.bcel.ElementValueGenTestCase.createClassGen(String),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,0.0,5.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38582,38582,38582,38582,38582,38582,38582,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateBooleanElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,11.0,6.0,8.0,3.0,7.0,1.0,6.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,27,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38583,38583,38583,38583,38583,38583,38583,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateByteElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,11.0,6.0,8.0,2.0,7.0,1.0,6.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,18,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38584,38584,38584,38584,38584,38584,38584,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateCharElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,11.0,6.0,8.0,2.0,7.0,1.0,6.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,18,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38585,38585,38585,38585,38585,38585,38585,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateClassElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,10.0,5.0,7.0,0.0,8.0,1.0,6.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38586,38586,38586,38586,38586,38586,38586,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateDoubleElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,11.0,6.0,8.0,2.0,7.0,1.0,6.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,18,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38587,38587,38587,38587,38587,38587,38587,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateEnumElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,0.0,12.0,5.0,9.0,10.0,8.0,1.0,6.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,83,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38588,38588,38588,38588,38588,38588,38588,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateFloatElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,11.0,5.0,8.0,2.0,7.0,1.0,5.0,6.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,18,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
38589,38589,38589,38589,38589,38589,38589,Public Method,org.apache.bcel.ElementValueGenTestCase.testCreateIntegerElementValue(),test/java/org/apache/bcel/ElementValueGenTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,11.0,5.0,8.0,5.0,7.0,1.0,5.0,6.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,45,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
